1.589703543472290039e+04
7.602354927897453308e+03
5.426950147747993469e+03
4.515546823263168335e+03
4.041909369230270386e+03
3.756905444025993347e+03
3.570899638056755066e+03
3.438891904175281525e+03
3.342497017204761505e+03
3.267497473895549774e+03
3.206233598530292511e+03
3.157017359912395477e+03
3.114525434374809265e+03
3.079239024937152863e+03
3.048656708180904388e+03
3.021854737520217896e+03
2.996757130920886993e+03
2.975313566207885742e+03
2.956645484566688538e+03
2.939218813955783844e+03
